-.355802,1.463978,1.357841,.149005,.956934,-.058678,-.855713,-.684528,1,0,0,0
.579197,.173684,-1.107637,.324601,.817559,.466772,-.614135,-1.195335,0,1,0,0
-.096211,.450795,-.135445,.429413,-.933522,-.316005,-.09967,-.204334,1,0,0,0
-.137072,1.548608,1.664769,2.070509,-.3837,-.542942,-1.875736,-1.66155,1,0,0,0
-.93243,-.514134,-.976244,-2.38952,.453368,-2.243271,-.671367,-1.879357,1,0,0,0
.729779,3.077271,3.809708,5.785812,-1.550579,-1.577602,-.692173,-.267814,0,1,0,0
.382908,-.664232,-.284594,-.47211,.374906,.918073,.709863,.415531,0,1,0,0
-.30902,1.173297,.772081,2.119962,-1.831013,-.828272,-2.439215,-1.76195,1,0,0,0
-.595537,.372555,.827799,1.107091,.465693,-1.282574,-.867345,-.970858,1,0,0,0
.645058,.60424,-.066921,-.084939,-2.035617,-2.02323,-2.101583,-1.832433,1,0,0,0
-.048677,2.411608,3.326809,2.659992,.646087,-1.520623,-1.967786,-2.914365,1,0,0,0
.758439,2.161342,1.305447,.442778,.817415,-.559301,.026121,1.00031,0,1,0,0
1.681753,1.822642,.801919,2.142448,-.579039,-1.002975,-3.268952,-1.481047,0,1,0,0
.000371,1.99453,1.441333,2.444879,-.885702,-.903935,.290107,.044663,1,0,0,0
-.212296,1.494137,1.876271,1.690145,.907218,1.064071,.457393,-.471697,1,0,0,0
-1.246365,1.558394,.624161,1.38537,-1.380167,-2.353051,-1.334936,-1.60968,0,1,0,0
-.41274,.691152,2.032278,1.506239,.353334,-.849376,-1.173606,-1.913927,0,1,0,0
2.249226,.197457,-1.081622,.712965,.301143,-.048573,-.535548,.580049,0,1,0,0
-1.553938,-.753067,.25042,-.920097,-.977549,-1.614082,-2.040295,-2.544286,0,1,0,0
1.840281,.776578,1.03082,2.766789,-.163361,1.948147,-.560912,-.443845,0,1,0,0
2.100454,3.285218,1.227168,2.077117,.973529,.377784,1.549963,1.837618,0,1,0,0
.770435,1.404301,2.424911,2.549592,.514617,-.14958,-.857721,.317889,1,0,0,0
.298513,1.420918,1.265385,1.02097,-.966132,-2.611868,-2.464563,-3.120871,1,0,0,0
-.350475,-.766636,.105217,.525653,-.46541,-.935406,-.976048,-2.720115,0,1,0,0
.543197,.389994,1.67479,.314846,2.190799,.901221,-.112755,-.650439,0,1,0,0
-.337105,-.01213,.470601,.775336,.478241,1.884619,.220295,-.062594,0,1,0,0
1.205969,1.179031,-.148716,1.721852,-.173144,.906759,-.311119,-.847543,0,1,0,0
-.198743,-.763424,.087983,.772972,.978297,-.321891,-.883331,-1.320647,1,0,0,0
-.063083,-.454064,-.530673,.207775,.907578,-.21983,.180123,-.547493,0,1,0,0
-.300713,1.238877,.862078,1.59305,1.250997,1.31939,-.157456,.438858,0,1,0,0
-.334749,1.426045,-.310421,1.27579,-.422221,.122197,1.71669,-.075722,0,1,0,0
-.773849,-1.459932,-1.104293,-1.034331,1.142982,1.187749,-.270873,.244226,1,0,0,0
-2.768326,-1.801236,-.913266,-1.265627,.054175,-.668392,.070013,-.195875,0,1,0,0
.772484,2.163545,2.582759,2.16775,-.498898,.845257,-.683774,-.797687,0,1,0,0
-.224204,1.736013,3.318419,3.963697,1.30529,-.124474,-1.407817,-1.322611,1,0,0,0
.257186,-.043195,.041426,.950613,.685939,-.125745,.783396,1.659004,1,0,0,0
-.225179,1.77864,3.724384,4.437547,1.12736,-.848513,-.132933,-1.205336,1,0,0,0
-1.85729,-2.067787,-.023094,.290161,-.207404,-.708905,-1.424004,-1.417965,1,0,0,0
-.408598,.055136,1.986247,2.139648,.553805,.753248,-1.107379,.693691,0,1,0,0
-.017243,.089096,1.107564,2.035971,.532239,1.055552,-.471282,-1.194328,0,1,0,0
-1.038995,-2.613981,-2.873347,-1.637208,.247467,.044784,-.141093,.120281,0,1,0,0
-.676191,1.431809,.923823,1.877054,1.143635,-1.234723,-.249311,-2.328646,1,0,0,0
-.987789,-1.695449,-1.074214,-.011589,-.549058,-.709404,-1.372072,-1.330217,0,1,0,0
1.446584,2.06506,.68377,1.777079,-.82164,-1.593297,-1.184115,-2.811983,1,0,0,0
-.145372,-1.203024,-.90631,-1.293924,-1.812463,.674067,-.051553,-1.248654,0,1,0,0
-1.631179,-1.615462,-3.15884,-1.719849,.97458,.904598,-.806446,-2.28686,0,1,0,0
.675174,.844629,2.420327,2.155995,-.267421,.422171,.815426,1.591165,0,1,0,0
.565058,2.385156,1.096601,.150855,-1.757822,-2.003731,-2.366166,-2.393342,0,1,0,0
-1.171253,-.96022,-.065892,.777275,-.441576,.03339,-.658103,-.78725,0,1,0,0
-1.173386,-.340697,.744811,.231688,.359714,-.298882,-.653511,-.336319,0,1,0,0
-.071198,1.101224,1.958015,2.138181,-.399557,.820862,-.243133,-.174419,0,1,0,0
-1.088006,-.491922,-.529119,1.407872,-.432953,-.267154,-.340371,-.941254,1,0,0,0
.253341,2.282366,1.98532,2.965727,-.394113,-2.346631,-1.747532,-1.406533,1,0,0,0
.519367,2.61118,1.257774,.307193,-.096931,-.812131,-.837824,-1.276015,1,0,0,0
.71117,1.495694,1.338783,.124854,2.019623,-.912371,-1.032958,-.706079,0,1,0,0
-2.054212,-.763896,-.238196,.74909,1.312312,1.872997,1.43654,1.848723,1,0,0,0
-.753711,-1.855499,-1.009153,-.101246,-.639046,-.293101,-.196697,.113493,0,1,0,0
-1.770078,-2.151391,-.792427,-1.013528,2.651868,2.658187,1.08106,1.541691,0,1,0,0
-1.436522,-.480726,.33827,1.345888,.368847,.960658,.413939,-.864453,0,1,0,0
-.994664,.48933,.420391,-.976479,-.044843,-.350515,-1.786353,-1.391542,1,0,0,0
-.337787,-.365135,-1.375354,-2.015625,.123649,.49683,1.495895,1.409658,0,1,0,0
.062472,-.490993,.29394,-.371795,.664673,-1.495594,.611765,-1.107436,1,0,0,0
.572233,.816839,1.732217,.53535,.684117,.117741,.228099,-1.00223,1,0,0,0
-1.294774,.48742,1.062073,1.559562,-1.636405,-3.137031,-2.910283,-2.26637,1,0,0,0
-.228293,.191575,.057179,.836679,-1.024037,-.290818,-.364424,-1.23981,1,0,0,0
.040408,2.3382,1.711822,2.380938,-.960062,-1.320677,-1.663878,-1.899213,1,0,0,0
-1.74154,-1.850464,-.518428,.429153,.160714,-.48688,-.127308,-.190486,0,1,0,0
-1.602161,-.658207,.236913,.40987,-.264339,.911619,-.262084,-.733385,0,1,0,0
1.278145,2.144836,3.822796,2.667841,1.017119,1.384937,.579913,.399795,1,0,0,0
1.940549,2.600715,2.311691,.513511,-.591246,-1.790865,-.966532,-.557285,1,0,0,0
-.634843,-.330197,-.339393,1.713373,2.503845,-.568441,-.974953,-2.449158,1,0,0,0
1.243466,1.239127,1.542795,2.127383,-.15196,-.828008,.514663,1.024166,0,1,0,0
1.27287,1.013288,1.86921,.704101,-.315347,-.290259,.50082,-.34427,0,1,0,0
-.112209,1.643255,3.665013,2.626048,-1.683414,-1.433632,-2.12054,-2.218011,1,0,0,0
.393402,1.360683,2.718357,2.526493,.835737,-1.918855,-1.210498,-.493468,1,0,0,0
-.229393,-.352944,-.205818,-.225344,-1.398891,-.365243,-.48848,-.770928,0,1,0,0
1.248227,1.283197,1.199309,.79544,-.484911,-1.28187,-1.090135,-1.616123,0,1,0,0
.048973,-1.734842,-1.511207,-1.980228,.176681,-.017237,1.864182,1.242926,0,1,0,0
1.030512,1.896131,2.249297,1.960853,.829264,-.369746,.523728,.486161,0,1,0,0
.987971,2.401076,3.516793,1.439,-.74128,-.070464,-1.010425,-.931637,1,0,0,0
.5075,2.6986,2.590515,3.223934,-1.004661,-1.079716,-.960786,-.847086,1,0,0,0
-2.22002,.738933,1.83294,.810516,-.353335,-2.703214,-2.446438,-1.501287,1,0,0,0
-.629101,1.440164,2.015789,3.762996,.875454,-.312811,-1.150573,-1.422246,1,0,0,0
-1.13841,-2.208537,-.938338,-.032163,.431943,.26089,-.239987,.600449,0,1,0,0
.024902,-.495928,.883512,.148467,-1.05886,-2.055503,-1.142799,-1.397401,1,0,0,0
.786369,-.768769,.325572,1.977337,.321916,-.333614,-.785971,-.246205,1,0,0,0
-1.715919,-1.537346,-1.434625,-1.110033,.744012,.958999,.401034,-.410425,0,1,0,0
1.785139,1.210409,1.520315,1.483234,.134249,.036454,-.075227,-.60294,0,1,0,0
-.756254,.289866,2.019261,1.385475,-.545522,-1.099976,-1.824723,-1.403008,1,0,0,0
1.55119,1.624933,1.924971,.895793,.163664,-.619822,-.688222,.108468,1,0,0,0
-.641451,-.242056,.998419,.284423,.014592,-.379891,-2.027654,-1.523145,1,0,0,0
.673608,-.212376,1.669896,1.254301,-.325524,.071622,-.87931,-1.287226,0,1,0,0
.916955,1.205953,2.153184,3.560566,.731991,.36642,.344307,.289299,0,1,0,0
1.513105,2.063235,1.995546,3.81085,.463688,-1.797665,-1.666927,-1.442085,1,0,0,0
-.282835,.713615,1.525282,1.093575,-.436731,-.650361,-1.003581,-.235663,1,0,0,0
.073865,-.107275,1.666715,.341375,.199968,.10161,-.42489,-.870698,0,1,0,0
-.598644,.873389,.225349,.519038,1.253196,-1.467087,.614991,-.257215,0,1,0,0
-1.149799,-1.470495,-.292115,.482021,.988813,.430523,-.578572,.562654,0,1,0,0
.935403,-.243332,.510553,1.579385,-.072075,-.68916,-.180294,-.199693,0,1,0,0
-1.242657,1.246944,.875368,-.258237,.316655,.424768,.054643,.990321,1,0,0,0
.34254,1.92214,1.491853,1.579849,.783137,-.481867,-.579151,-1.159782,1,0,0,0
.18119,-1.06937,-1.41755,.37689,.056321,.140386,-.277592,-.845211,0,1,0,0
-1.222248,-.985184,-.134122,2.707919,.479895,-.70051,-2.281274,-1.755814,1,0,0,0
-.966453,.397226,.093279,-.817585,.591483,1.268997,2.362699,2.535415,0,1,0,0
1.274128,1.019141,1.662502,1.301843,-.097729,-.648231,.014884,-.961,1,0,0,0
-1.814446,-.228979,-.913322,.047371,1.626455,.595338,.018607,-.137283,1,0,0,0
1.583388,2.643386,.160228,1.501925,.608922,-1.745393,.009486,.630521,1,0,0,0
-1.117661,.306764,1.863503,.790221,-1.725221,-2.777615,-1.831328,-3.045101,1,0,0,0
-1.044136,-.486815,-.169915,.289789,.481072,1.018085,.627888,.519513,0,1,0,0
-1.520768,-.50258,-.535827,.46503,.189462,.387784,-.343919,-.360347,0,1,0,0
-1.536561,-1.072965,-1.778384,-3.691745,-1.690241,-1.029643,-1.784438,-.188353,0,1,0,0
1.491129,1.853283,1.086119,1.159157,-.520284,-1.927287,-2.438109,-2.176508,1,0,0,0
1.37962,3.063421,1.757109,2.787929,.152148,-.028797,.830516,-.406898,0,1,0,0
-.198088,.217571,1.488622,2.103712,.925902,-1.032137,-1.009096,-.812146,1,0,0,0
.133679,1.130591,-.539054,-.549031,.745147,1.719818,.872718,.55729,0,1,0,0
-.15368,.999306,2.142841,1.458032,.590309,-.878951,.358147,-.919437,1,0,0,0
.064711,.260608,.851689,1.575733,-.404492,-1.804622,-2.066879,-2.994671,1,0,0,0
.753051,-.029523,.898146,-.574423,.146892,.276463,-.105679,.829634,0,1,0,0
.677715,1.85837,1.39565,.805681,-1.375683,.136745,-.118711,-.109061,1,0,0,0
.115182,.853887,1.512,2.388109,-1.817008,-1.974432,-.282024,-1.873256,1,0,0,0
.260124,2.456767,2.734514,3.143609,-1.621079,-1.35783,-1.06606,-.526284,0,1,0,0
-.869077,.167936,1.776722,.121617,2.835534,.560375,.490733,1.167251,0,1,0,0
.181018,.758859,1.746364,.993797,1.330092,.499055,1.388632,-.601171,0,1,0,0
1.039097,2.11115,1.021298,.765243,2.527933,.944884,2.235389,1.108183,0,1,0,0
.340166,-.064512,1.280985,1.646936,-1.056676,-1.790508,-1.840375,-2.511514,1,0,0,0
-1.026833,-.553922,-.944418,-.236996,2.571548,1.020319,1.260331,1.356316,0,1,0,0
-1.770549,-1.017227,-1.421673,.221264,.514828,.46907,-1.271289,-.822214,1,0,0,0
.562629,1.17895,.513235,.359301,2.053189,1.99088,.966921,1.131459,1,0,0,0
1.289397,2.38226,1.968868,1.723128,.682717,-.130965,.719694,-.082987,0,1,0,0
-.321301,-.235759,-1.013276,.686928,-1.418983,-1.018051,.638806,-.214101,1,0,0,0
-.389277,1.229649,.871721,1.708979,2.347446,-.984589,-.165095,-1.009021,1,0,0,0
-.84967,.85922,1.458121,1.840869,1.284653,-1.086069,.420634,-.264885,0,1,0,0
1.725055,.487344,.180511,.101696,-.971688,-1.871208,-1.208608,-.31507,0,1,0,0
.943368,2.004388,1.432663,2.130618,.142592,-1.26261,-1.596955,-1.070175,0,1,0,0
-.6103,-.027532,.997253,.81924,.899527,1.126183,.256014,.546665,0,1,0,0
-.34889,-1.055599,-.826879,-.081571,-1.406579,-.900033,-.805291,-1.584163,0,1,0,0
.771282,.281794,1.886547,3.613961,1.008917,-1.617744,-1.215755,-.6328,0,1,0,0
.996462,2.358265,2.811565,2.718542,1.134022,.190256,-.400581,-.211512,1,0,0,0
.667307,1.338681,1.714359,1.881931,-.053214,-1.57783,-.764006,-1.860004,1,0,0,0
.571524,-.435319,-1.670944,.658546,-.458274,.606566,-.215489,-.693151,0,1,0,0
-1.112653,.767652,.929506,1.346031,-.105022,-1.796017,-2.988044,-2.997619,1,0,0,0
-.903741,-1.175376,-2.4365,-1.045618,-.730216,-.362872,.571109,.263952,0,1,0,0
.340003,.660916,1.611795,.228142,1.141654,.036978,-.280631,.201825,1,0,0,0
.865655,3.370072,3.429464,3.631847,-1.949595,-2.321387,-2.123268,-1.329594,1,0,0,0
-.361799,2.752984,2.166738,1.164394,.170262,-2.323405,-2.692545,-3.269004,1,0,0,0
.508934,1.539816,3.319802,1.420307,.006609,-2.384525,-1.565118,-1.345591,1,0,0,0
1.128987,1.665558,1.236087,2.542183,.974828,.030988,.754511,.888597,1,0,0,0
.706209,.278978,-.044082,1.50194,.101167,-1.862658,-2.505958,-1.791781,1,0,0,0
-.596037,-.902441,-1.712677,-1.240668,-.938161,-1.133021,-1.635693,-1.654496,0,1,0,0
-3.375161,-3.506675,-2.531973,-3.9564,-.331409,.091036,.420654,.642329,0,1,0,0
.253731,1.394305,1.175679,1.257276,-1.138433,-1.696983,-1.918979,-1.415484,0,1,0,0
.270864,-.593023,1.414256,.684471,2.127376,-.399392,-1.035577,-1.214182,1,0,0,0
.085197,.60876,.607068,3.38019,.149738,-.800586,-.403508,.210739,1,0,0,0
-1.155179,-.724109,-1.108841,-1.880674,-1.892397,-1.202233,-1.036419,-.147303,0,1,0,0
-1.314175,-1.003421,.163417,.271655,-.668534,.961055,.123872,.082011,0,1,0,0
.884844,-1.02197,-.01853,.444173,-.365525,.114466,-.332291,-.437795,0,1,0,0
.991255,1.292795,.266624,.509999,.48387,-.647911,1.073916,-.187617,1,0,0,0
-.197206,.286288,1.828325,1.50755,.115796,.837256,-.390897,-1.043634,0,1,0,0
-1.986928,-1.196553,-1.036927,-.657256,.726265,.294079,.490636,.2716,0,1,0,0
-1.559424,-1.573955,-1.178036,-.589789,.507214,1.521158,2.460757,1.665269,0,1,0,0
.010634,-.58448,1.433887,.181855,.381019,-.100534,-1.427474,-.861957,0,1,0,0
-.812149,-.087066,-1.635416,-1.125936,1.26991,.773069,1.126034,1.097817,0,1,0,0
-.66245,-.048294,1.899934,1.978838,-1.742502,-2.39064,-2.136814,-2.234463,1,0,0,0
-.461658,1.848271,.438903,1.825712,2.423795,.310397,.867455,-.600261,1,0,0,0
-.69951,.601251,.076496,1.30401,-.553932,-1.288549,-1.98709,-.434188,0,1,0,0
1.826114,2.703243,2.021804,3.285392,-.065917,-.813286,-1.224315,-1.606631,1,0,0,0
.373728,.066601,-.571843,1.51964,.419868,.454511,1.208347,-.166335,0,1,0,0
-1.010921,-.115618,-.095872,1.458098,.621863,.953009,-.218725,-.574223,0,1,0,0
-1.170272,-1.198645,-2.133698,-2.086647,-.384965,-.418284,.059227,-.722053,0,1,0,0
-.356897,.597586,2.244323,1.226492,.402507,.815429,-1.046484,-1.082526,0,1,0,0
.69827,.810457,.84536,2.469666,.650038,-1.900413,-.409007,-1.531179,1,0,0,0
.01483,.420267,.553791,-.554627,.278429,-.782853,-1.634125,-1.581574,0,1,0,0
.428559,.798283,-.349967,2.185824,-.370264,-1.201582,-1.663549,-1.85979,1,0,0,0
.139455,-.138546,.615378,1.054576,.896166,.449313,-.137917,-1.098759,1,0,0,0
-1.35427,-2.679597,-2.441388,-2.591483,-1.270012,.450563,-.917858,-.80564,0,1,0,0
-1.176681,.440513,1.23679,1.688945,.686033,-1.623766,-1.371579,-2.029111,1,0,0,0
-2.444996,-.297256,-.803022,-1.162146,.90345,.704499,.658425,.207697,0,1,0,0
-1.001618,-.187034,-.703035,.198469,-.252181,-.463499,-.300936,.521949,0,1,0,0
-.059838,.734021,.781434,1.441582,-.539123,-.486108,-1.432209,-.014831,1,0,0,0
-1.575032,.072094,-.294573,-.844689,2.041035,-1.646148,-1.497513,.808542,1,0,0,0
-.420337,.117948,1.12099,-.140286,-.489774,-1.824357,-1.70107,-1.31309,1,0,0,0
1.302039,1.508644,3.58786,3.146274,1.238941,.023516,1.092222,1.217143,0,1,0,0
-1.04524,2.26193,1.914369,2.000615,.41215,.158627,-.082015,.414544,0,1,0,0
-.413967,-.068153,-.136557,.632571,-1.542639,-2.240952,-4.020949,-2.757018,1,0,0,0
-.619775,-.233498,-1.95406,-2.537772,-.51769,-.373677,-.114693,-.772707,0,1,0,0
.555683,1.279229,2.658994,1.555345,1.127639,-1.402611,-.697178,.220009,1,0,0,0
.902674,2.080184,2.324012,2.927335,-.646637,-.37599,-1.228932,-2.015147,1,0,0,0
-.321906,1.046613,.482492,2.606831,-.921869,-1.995708,-2.050086,-1.149437,0,1,0,0
-2.101091,-2.058603,-1.497836,-2.267475,-.0734,-1.925213,-2.006714,-2.448148,0,1,0,0
-.789127,-.522565,.448656,.482741,-2.026456,-2.077686,-2.827079,-3.571283,1,0,0,0
1.480552,1.108396,2.451304,2.060693,-1.186634,-1.154079,-1.722967,-.595874,0,1,0,0
-.344663,-.083249,-.010192,-1.056926,1.20211,-.126253,-.7746,.035225,0,1,0,0
-.389166,.638589,.564552,.517259,.069309,-.083888,-.057194,-.759697,0,1,0,0
